5.41	48.3754	-106.962	-2.08249	-54.5872	
5.42	47.5958	-108.08	-2.40316	-54.9268	
5.43	46.7838	-109.223	-2.73457	-55.2746	
5.44	45.9372	-110.394	-3.0775	-55.631	
5.45	45.0534	-111.593	-3.43283	-55.9967	
5.46	44.1294	-112.824	-3.80154	-56.3726	
5.47	43.1622	-114.089	-4.18475	-56.7593	
5.48	42.1479	-115.389	-4.58372	-57.1579	
5.49	41.0824	-116.73	-4.99989	-57.5695	
5.5	39.961	-118.113	-5.43491	-57.9953	
5.51	38.778	-119.544	-5.89068	-58.4368	
5.52	37.5271	-121.027	-6.3694	-58.8955	
5.53	36.2008	-122.568	-6.87366	-59.3735	
5.54	34.7903	-124.173	-7.40649	-59.873	
5.55	33.2852	-125.851	-7.97152	-60.3967	
5.56	31.6728	-127.61	-8.57308	-60.948	
5.57	29.9381	-129.463	-9.21642	-61.5308	
5.58	28.0623	-131.423	-9.90799	-62.1499	
5.59	26.0225	-133.507	-10.6558	-62.8114	
5.6	23.7896	-135.738	-11.4699	-63.5228	
5.61	21.3265	-138.143	-12.3631	-64.2939	
5.62	18.5849	-140.759	-13.3523	-65.1373	
5.63	15.5009	-143.635	-14.4596	-66.0697	
5.64	11.9874	-146.834	-15.7153	-67.1139	
5.65	7.9236	-150.45	-17.1614	-68.3015	
5.66	3.13562	-154.612	-18.8582	-69.6781	
5.67	-2.63485	-159.515	-20.8956	-71.3113	
5.68	-9.78854	-165.462	-23.4128	-73.3061	
5.69	-18.9792	-172.944	-26.6372	-75.8338	
5.7	-31.3416	-182.818	-30.9632	-79.1915	
5.71	-49.0062	-196.687	-37.1312	-83.9373	
5.72	-76.3969	-217.887	-46.6784	-91.2293	
5.73	-124.033	-254.343	-63.2587	-103.821	
5.74	-222.155	-328.843	-97.3722	-129.624	
5.75	-486.139	-528.324	-189.058	-198.81	
5.76	-1611.89	-1377.17	-579.652	-493.229	
5.77	-13221.4	-10125.8	-4602.76	-3524.84	
5.78	-776370	-585177	-268660	-202499	
5.79	-2.62393e+09	-1.9772e+09	-9.06366e+08	-6.82969e+08	
5.8	-2.99616e+16	-2.25768e+16	-1.03316e+16	-7.78509e+15	
5.81	-3.90648e+30	-2.94363e+30	-1.34474e+30	-1.0133e+30	
5.82	-6.64088e+58	-5.00407e+58	-2.28209e+58	-1.71961e+58	
5.83	-1.91913e+115	-1.44611e+115	-6.58363e+114	-4.96092e+114	
5.84	-1.60272e+228	-1.20769e+228	-5.48875e+227	-4.13591e+227	
5.85	-inf	-inf	-inf	-inf	
5.86	-inf	-inf	-inf	-inf	
5.87	-inf	-inf	-inf	-inf	
5.88	-inf	-inf	-inf	-inf	
5.89	-inf	-inf	-inf	-inf	
5.9	-inf	-inf	-inf	-inf	
5.91	-inf	-inf	-inf	-inf	
5.92	-inf	-inf	-inf	-inf	
5.93	-inf	-inf	-inf	-inf	
5.94	-inf	-inf	-inf	-inf	
5.95	-inf	-inf	-inf	-inf	
5.96	-inf	-inf	-inf	-inf	
5.97	-inf	-inf	-inf	-inf	
5.98	-inf	-inf	-inf	-inf	
5.99	-inf	-inf	-inf	-inf	
6	-inf	-inf	-inf	-inf	
